tmdbId,person_id,name,character,order
1091,6856,Kurt Russell,MacReady,0
1091,11065,Wilford Brimley,Blair,1
1091,15411,T.K. Carter,Nauls,2
1091,15412,David Clennon,Palmer,3
1091,65827,Keith David,Childs,4
1091,15413,Richard Dysart,Dr. Copper,5
1091,15414,Charles Hallahan,Norris,6
1091,15415,Peter Maloney,Bennings,7
1091,15416,Richard Masur,Clark,8
1091,15417,Donald Moffat,Garry,9
2034,5292,Denzel Washington,Alonzo,0
2034,569,Ethan Hawke,Jake,1
2034,349,Scott Glenn,Roger,2
2034,13022,Tom Berenger,Stan Gursky,3
2034,1166,Harris Yulin,Doug Rosselli,4
2034,10361,Raymond J. Barry,Lou Jacobs,5
2034,7248,Cliff Curtis,Smiley,6
2034,2041,Dr. Dre,Paul,7
2034,19767,Snoop Dogg,Blue,8
2034,60560,Macy Gray,Sandman's Wife,9
9348,57395,Natasha Henstridge,Sil,0
9348,2282,Ben Kingsley,Xavier Fitch,1
9348,147,Michael Madsen,Preston Lennox,2
9348,19838,Marg Helgenberger,Dr. Laura Baker,3
9348,658,Alfred Molina,Dr. Stephen Arden,4
9348,2178,Forest Whitaker,"Dan Smithson, Empath",5
9348,1812,Michelle Williams,Young Sil,6
9348,33713,Jordan Lund,Aide,7
9348,136482,Herta Ware,Mrs. Morris,8
9348,102580,William Utay,Colleague,9
4247,1772,Anna Faris,Cindy,0
4247,35705,Regina Hall,Brenda,1
4247,9562,Marlon Wayans,Shorty,2
4247,35690,Shawn Wayans,Ray,3
4247,17866,Jon Abrahams,Bobby,4
4247,58058,Lochlyn Munro,Greg,5
4247,21596,Shannon Elizabeth,Buffy,6
4247,35701,Dave Sheridan,The Killer / Doofy,7
4247,60252,Cheri Oteri,Gail Hailstorm,8
4247,68634,Tanja Reichert,Miss Congeniality,9
299536,3223,Robert Downey Jr.,Tony Stark / Iron Man,0
299536,16828,Chris Evans,Steve Rogers / Captain America,1
299536,74568,Chris Hemsworth,Thor,2
299536,16851,Josh Brolin,Thanos,3
299536,103,Mark Ruffalo,Bruce Banner / Hulk,4
299536,1245,Scarlett Johansson,Natasha Romanoff / Black Widow,5
299536,1896,Don Cheadle,James Rhodes / War Machine,6
299536,71580,Benedict Cumberbatch,Doctor Strange,7
299536,1136406,Tom Holland,Peter Parker / Spider-Man,8
299536,172069,Chadwick Boseman,T'Challa / Black Panther,9
2109,18897,Jackie Chan,Lee,0
2109,66,Chris Tucker,Carter,1
2109,207,Tom Wilkinson,Griffin,2
2109,4492,Philip Baker Hall,Captain Diel,3
2109,7430,Elizabeth Peña,Johnson,4
2109,2969,Chris Penn,Clive,5
2109,6576,Mark Rolston,Agent Russ,6
2109,21629,Tzi Ma,Consul Han,7
2109,16937,Rex Linn,Agent Whitney,8
2109,2131,Ken Leung,Sang,9
9255,6952,Charlie Sheen,Topper Harley,0
9255,2177,Lloyd Bridges,President Thomas 'Tug' Benson,1
9255,3124,Valeria Golino,Ramada Rodham Hayman,2
9255,16554,Richard Crenna,Col. Denton Walters,3
9255,10730,Rowan Atkinson,Dexter Hayman,4
9255,15860,Miguel Ferrer,Commander Arvid Harbinger,5
9255,32290,Brenda Bakke,Michelle Rodham Huddleston,6
9255,1000228,Jerry Haleva,Saddam Hussein,7
9255,92811,David Wohl,Gerou,8
9255,14312,Mitchell Ryan,Gray Edwards,9
9522,887,Owen Wilson,John Beckwith,0
9522,4937,Vince Vaughn,Jeremy Grey,1
9522,4690,Christopher Walken,Secretary Cleary,2
9522,53714,Rachel McAdams,Claire Cleary,3
9522,52848,Isla Fisher,Gloria Cleary,4
9522,10223,Jane Seymour,Kathleen Cleary,5
9522,85171,Ellen Albertini Dow,Grandma Mary Cleary,6
9522,39213,Keir O'Donnell,Todd Cleary,7
9522,51329,Bradley Cooper,Sack Lodge,8
9522,85170,Ron Canada,Randolph,9
9340,1328,Sean Astin,Mikey,0
9340,16851,Josh Brolin,Brand,1
9340,57371,Jeff Cohen,Chunk,2
9340,3034,Corey Feldman,Mouth,3
9340,57372,Kerri Green,Andy,4
9340,17495,Martha Plimpton,Stef,5
9340,690,Ke Huy Quan,Data,6
9340,64120,John Matuszak,Sloth,7
9340,2055,Robert Davi,Jake,8
9340,532,Joe Pantoliano,Francis,9
11971,7056,Emma Thompson,Beatrice,0
11971,11181,Kenneth Branagh,Benedick,1
11971,3967,Kate Beckinsale,Hero,2
11971,5292,Denzel Washington,Don Pedro,3
11971,2232,Michael Keaton,Dogberry,4
11971,6384,Keanu Reeves,Don John,5
11971,2692,Robert Sean Leonard,Claudio,6
11971,29859,Richard Briers,Signor Leonato,7
11971,11356,Imelda Staunton,Margaret,8
11971,151797,Jimmy Yuill,Friar Francis,9
296,1100,Arnold Schwarzenegger,The Terminator,0
296,6408,Nick Stahl,John Connor,1
296,6194,Claire Danes,Kate Brewster,2
296,7218,Kristanna Loken,T-X,3
296,2716,Earl Boen,Dr. Peter Silberman,4
296,7219,David Andrews,Robert Brewster,5
296,74285,Carolyn Hennesy,Rich Woman,6
296,42547,Jay Acovone,Cop - Westside Street,7
296,7220,Mark Famiglietti,Scott Petersen,8
296,927959,Moira Sinise,Betsy,9
5915,46593,Emile Hirsch,Christopher McCandless / Alexander Supertramp,0
5915,4726,Marcia Gay Harden,Billie McCandless,1
5915,227,William Hurt,Walt McCandless,2
5915,20089,Jena Malone,Carine McCandless / Additional Narration (voice),3
5915,46594,Brian H. Dierker,Rainey,4
5915,2229,Catherine Keener,Jan Burres,5
5915,4937,Vince Vaughn,Wayne Westerberg,6
5915,37917,Kristen Stewart,Tracy Tatro,7
5915,11066,Hal Holbrook,"Ronald ""Ron"" Franz",8
5915,20258,Thure Lindhardt,Mads,9
10195,74568,Chris Hemsworth,Thor,0
10195,524,Natalie Portman,Jane Foster,1
10195,91606,Tom Hiddleston,Loki,2
10195,4173,Anthony Hopkins,Odin,3
10195,1640,Stellan Skarsgård,Erik Selvig,4
10195,52852,Kat Dennings,Darcy Lewis,5
10195,9048,Clark Gregg,Agent Coulson,6
10195,10132,Colm Feore,King Laufey,7
10195,17605,Idris Elba,Heimdall,8
10195,56614,Ray Stevenson,Volstagg,9
269149,417,Ginnifer Goodwin,Judy Hopps (voice),0
269149,23532,Jason Bateman,Nick Wilde (voice),1
269149,17605,Idris Elba,Chief Bogo (voice),2
269149,213001,Jenny Slate,Bellwether (voice),3
269149,41565,Nate Torrence,Clawhauser (voice),4
269149,5149,Bonnie Hunt,Bonnie Hopps (voice),5
269149,27530,Don Lake,Stu Hopps (voice),6
269149,63208,Tommy Chong,Yax (voice),7
269149,18999,J.K. Simmons,Mayor Lionheart (voice),8
269149,6944,Octavia Spencer,Mrs. Otterton (voice),9
435,6065,Dennis Quaid,Jack Hall,0
435,131,Jake Gyllenhaal,Sam Hall,1
435,65,Ian Holm,Terry Rapson,2
435,4730,Emmy Rossum,Laura Chapman,3
435,6068,Sela Ward,Dr. Lucy Hall,4
435,6066,Dash Mihok,Jason Evans,5
435,6074,Kenneth Welsh,Vice President Becker,6
435,6067,Jay O. Sanders,Frank Harris,7
435,6069,Austin Nichols,J.D.,8
435,64457,Perry King,President Blake,9
658,738,Sean Connery,James Bond,0
658,9908,Gert Fröbe,Auric Goldfinger,1
658,9907,Honor Blackman,Pussy Galore,2
658,9911,Harold Sakata,Oddjob,3
658,9909,Shirley Eaton,Jill Masterson,4
658,9910,Tania Mallet,Tilly Masterson,5
658,9874,Bernard Lee,M,6
658,9912,Martin Benson,Martin Solo,7
658,9913,Cec Linder,Felix Leiter,8
658,9914,Austin Willis,Simmons,9
2666,17328,Rufus Sewell,John Murdoch,0
2666,227,William Hurt,Inspector Frank Bumstead,1
2666,2628,Kiefer Sutherland,Dr. Daniel P. Schreber,2
2666,6161,Jennifer Connelly,Emma Murdoch,3
2666,13474,Richard O'Brien,Mr. Hand,4
2666,385,Ian Richardson,Mr. Book,5
2666,27752,Bruce Spence,Mr. Wall,6
2666,27753,Colin Friels,Det. Eddie Walenski,7
2666,8398,John Bluthal,Karl Harris,8
2666,27754,Mitchell Butel,Officer Husselbeck,9
8839,56057,Malachi Pearson,Casper (voice),0
8839,6886,Christina Ricci,Kat,1
8839,8984,Bill Pullman,Dr. Harvey,2
8839,14702,Cathy Moriarty,Carrigan,3
8839,10713,Eric Idle,Dibs,4
8839,86434,Joe Alaskey,Stinkie (voice),5
8839,159788,Joe Nipote,Stretch (voice),6
8839,18,Brad Garrett,Fatso (voice),7
8839,50398,Devon Sawa,Casper on Screen,8
8839,88599,Chauncey Leopardi,Nicky,9
766,11357,Bruce Campbell,Ash,0
766,6368,Embeth Davidtz,Sheila,1
766,11763,Marcus Gilbert,Arthur,2
766,11764,Ian Abercrombie,Wiseman,3
766,11765,Richard Grove,Duke Henry,4
766,11767,Michael Earl Reid,Gold Tooth,5
766,11766,Timothy Patrick Quill,Blacksmith,6
766,2233,Bridget Fonda,Linda,7
766,11768,Patricia Tallman,Possessed Witch,8
766,11769,Ted Raimi,Cowardly Warrior / Second Supportive Villager / S-Mart Clerk,9
801,2157,Robin Williams,Adrian Cronauer,0
801,2178,Forest Whitaker,Edward Garlick,1
801,11960,Tom T. Tran,Tuan,2
801,11961,Chintara Sukapatana,Trinh,3
801,9257,Bruno Kirby,Lt. Steven Hauk,4
801,4040,Robert Wuhl,Marty Lee Dreiwitz,5
801,22131,J.T. Walsh,Sgt. Major Dickerson,6
801,31005,Noble Willingham,Gen. Taylor,7
801,6396,Richard Edson,Pvt. Abersold,8
801,14330,Juney Smith,Phil McPherson,9
168,1748,William Shatner,Admiral James T. Kirk,0
168,1749,Leonard Nimoy,Captain Spock,1
168,1750,DeForest Kelley,Dr. Leonard 'Bones' McCoy,2
168,1751,James Doohan,Captain Montgomery 'Scotty' Scott,3
168,1752,George Takei,Cmdr. Hikaru Sulu,4
168,1754,Walter Koenig,Cmdr. Pavel Chekov,5
168,1753,Nichelle Nichols,Cmdr. Uhura,6
168,1820,Mark Lenard,Sarek,7
168,2021,Jane Wyatt,Amanda,8
168,1755,Majel Barrett,Commander Chapel,9
12498,879,Billy Bob Thornton,Karl Childers,0
12498,20309,Dwight Yoakam,Doyle Hargraves,1
12498,22131,J.T. Walsh,Charles Bushman,2
12498,27772,John Ritter,Vaughan Cunningham,3
12498,155,Lucas Black,Frank Wheatley,4
12498,71886,Natalie Canerday,Linda Wheatley,5
12498,14848,James Hampton,Jerry Woolridge,6
12498,3087,Robert Duvall,Karl's Father,7
12498,308843,Rick Dial,Bill Cox,8
12498,15011,Brent Briscoe,Scooter Hodges,9
6488,8447,Jeff Daniels,Ross Jennings,0
6488,27106,Harley Jane Kozak,Molly Jennings,1
6488,1230,John Goodman,Delbert McClintock,2
6488,6104,Julian Sands,Dr. James Atherton,3
6488,27238,Brian McNamara,Chris Collins,4
6488,52043,Stuart Pankin,Sheriff Parsons,5
6488,5732,Henry Jones,Dr. Sam Metcalf,6
6488,6916,Peter Jason,Henry Beechwood,7
6488,78003,Mark L. Taylor,Jerry Manley,8
6488,51551,James Handy,Milton Briggs,9
64690,30614,Ryan Gosling,Driver,0
64690,36662,Carey Mulligan,Irene,1
64690,17419,Bryan Cranston,Shannon,2
64690,13,Albert Brooks,Bernie Rose,3
64690,25072,Oscar Isaac,Standard,4
64690,110014,Christina Hendricks,Blanche,5
64690,2372,Ron Perlman,Nino,6
64690,972270,Kaden Leos,Benicio,7
64690,51303,Jeff Wolfe,Tan Suit,8
64690,37156,James Biberi,Cook,9
1402,2888,Will Smith,Chris Gardner,0
1402,120724,Jaden Smith,Christopher,1
1402,9030,Thandiwe Newton,Linda,2
1402,1990,Brian Howe,Jay Twistle,3
1402,14852,James Karen,Martin Frohm,4
1402,198,Dan Castellaneta,Alan Frakesh,5
1402,29685,Kurt Fuller,Walter Ribbon,6
1402,33500,Takayo Fischer,Mrs. Chu,7
1402,57869,Kevin West,World's Greatest Dad,8
1402,16580,George Cheung,Chinese Maintenance Worker,9
714,517,Pierce Brosnan,James Bond,0
714,378,Jonathan Pryce,Elliot Carver,1
714,1620,Michelle Yeoh,Wai Lin,2
714,10742,Teri Hatcher,Paris Carver,3
714,10743,Ricky Jay,Henry Gupta,4
714,10744,Götz Otto,Stamper,5
714,10671,Joe Don Baker,Wade,6
714,3418,Vincent Schiavelli,Dr. Kaufman,7
714,5309,Judi Dench,M,8
714,9906,Desmond Llewelyn,Q,9
2323,1269,Kevin Costner,Ray Kinsella,0
2323,23882,Amy Madigan,Annie Kinsella,1
2323,12930,Gaby Hoffmann,Karin Kinsella,2
2323,11477,Ray Liotta,"""Shoeless"" Joe Jackson",3
2323,23881,Timothy Busfield,Mark,4
2323,15152,James Earl Jones,Terrence Mann,5
2323,13784,Burt Lancaster,"Doc ""Moonlight"" Graham",6
2323,11805,Frank Whaley,Archie Graham,7
2323,23974,Dwier Brown,John Kinsella,8
2323,111594,James Andelin,Feed Store Farmer,9
205,1896,Don Cheadle,Paul Rusesabagina,0
205,2598,Sophie Okonedo,Tatiana Rusesabagina,1
205,1733,Nick Nolte,Colonel Oliver,2
205,2607,Fana Mokoena,General Bizimungu,3
205,2602,Desmond Dube,Dube,4
205,2603,Hakeem Kae-Kazim,George Rutaganda,5
205,2606,Tony Kgoroge,Gregoire,6
205,2617,Cara Seymour,Pat Archer,7
205,2482,David O'Hara,David,8
205,73421,Joaquin Phoenix,Jack Daglish,9
927,16170,Zach Galligan,Billy Peltzer,0
927,16171,Phoebe Cates,Kate Beringer,1
927,16166,Hoyt Axton,Randall Peltzer,2
927,1070,Frances Lee McCain,Lynn Peltzer,3
927,3034,Corey Feldman,Pete Fountaine,4
927,16103,Keye Luke,Grandfather (Mr. Wing),5
927,16167,John Louie,Chinese Boy,6
927,102441,Dick Miller,Murray Futterman,7
927,16182,Jackie Joseph,Sheila Futterman,8
927,11715,Polly Holliday,Ruby Deagle,9
8193,53926,Jon Heder,Napoleon Dynamite,0
8193,20190,Efren Ramirez,Pedro Sanchez,1
8193,53930,Tina Majorino,Deb,2
8193,53927,Aaron Ruell,Kip,3
8193,9629,Jon Gries,Uncle Rico,4
8193,53931,Sandy Martin,Grandma,5
8193,5727,Diedrich Bader,Rex,6
8193,53929,Haylie Duff,Summer Wheatley,7
8193,53932,Trevor Snarr,Don,8
8193,53928,Shondrella Avery,Lafawnduh,9
963,4110,Humphrey Bogart,Samuel Spade,0
963,13992,Mary Astor,Brigid O'Shaughnessy,1
963,14450,Gladys George,Iva Archer,2
963,2094,Peter Lorre,Joel Cairo,3
963,14451,Barton MacLane,Lt. of Detectives Dundy,4
963,5740,Lee Patrick,Effie Perine,5
963,4114,Sydney Greenstreet,Kasper Gutman,6
963,4303,Ward Bond,Detective Tom Polhaus,7
963,14452,Jerome Cowan,Miles Archer,8
963,3339,Elisha Cook Jr.,Wilmer Cook,9
756,565402,Deems Taylor,Narrator - Narrative Introductions,0
756,2106,Walt Disney,Mickey Mouse (segment 'The Sorcerer's Apprentice') (voice),1
756,1098082,Julietta Novis,Soloist (segment 'Ave Maria') (singing voice),2
756,233471,Leopold Stokowski,Self - Conductor of The Philadelphia Orchestra,3
652,287,Brad Pitt,Achilles,0
652,114,Orlando Bloom,Paris,1
652,8783,Eric Bana,Hector,2
652,1248,Brian Cox,Agamemnon,3
652,48,Sean Bean,Odysseus,4
652,2039,Brendan Gleeson,Menelaus,5
652,9824,Diane Kruger,Helen,6
652,11390,Peter O'Toole,Priam,7
652,9827,Rose Byrne,Briseis,8
652,9825,Saffron Burrows,Andromache,9
20352,4495,Steve Carell,Gru (voice),0
20352,41088,Jason Segel,Vector (voice),1
20352,59919,Russell Brand,Dr. Nefario (voice),2
20352,5823,Julie Andrews,Gru's Mother (voice),3
20352,21200,Will Arnett,Mr. Perkins (voice),4
20352,41091,Kristen Wiig,Miss Hattie (voice),5
20352,17743,Miranda Cosgrove,Margo (voice),6
20352,124750,Dana Gaier Ellis,Edith (voice),7
20352,122851,Elsie Fisher,Agnes (voice),8
20352,124747,Pierre Coffin,Tim / Bob / Mark / Phil / Stuart (voice),9
3981,2461,Mel Gibson,Nick Marshall,0
3981,9994,Helen Hunt,Darcy McGuire,1
3981,3141,Marisa Tomei,Lola,2
3981,21278,Alan Alda,Dan Wanamaker,3
3981,34486,Ashley Johnson,Alex Marshall,4
3981,11365,Mark Feuerstein,Morgan Farwell,5
3981,34485,Lauren Holly,Gigi,6
3981,34487,Delta Burke,Eve,7
3981,26483,Valerie Perrine,Margo,8
3981,20750,Judy Greer,Erin,9
88,722,Jennifer Grey,Baby Houseman,0
88,723,Patrick Swayze,Johnny Castle,1
88,725,Jerry Orbach,Jake Houseman,2
88,724,Cynthia Rhodes,Penny Johnson,3
88,726,Jack Weston,Max Kellerman,4
88,727,Jane Brucker,Lisa Houseman,5
88,728,Kelly Bishop,Marjorie Houseman,6
88,729,Lonny Price,Neil Kellerman,7
88,730,Max Cantor,Robbie Gould,8
88,4198,"Charles ""Honi"" Coles",Tito Suarez,9
9294,8891,John Travolta,George Malley,0
9294,26467,Kyra Sedgwick,Lace Pennamin,1
9294,2178,Forest Whitaker,Nate Pope,2
9294,3087,Robert Duvall,Doc,3
9294,12645,Jeffrey DeMunn,Professor Ringold,4
9294,26660,Richard Kiley,Dr. Wellin,5
9294,59451,David Gallagher,Al,6
9294,106976,Ashley Buccille,Glory,7
9294,166606,Tony Genaro,Tito,8
9294,33836,Sean O'Bryan,Banes,9
36668,6968,Hugh Jackman,Logan / Wolverine,0
36668,4587,Halle Berry,Ororo Munroe / Storm,1
36668,1327,Ian McKellen,Erik Lehnsherr / Magneto,2
36668,2387,Patrick Stewart,Professor Charles Xavier,3
36668,10696,Famke Janssen,Jean Grey / Phoenix,4
36668,10690,Anna Paquin,Marie / Rogue,5
36668,7090,Kelsey Grammer,Dr. Henry 'Hank' McCoy / Beast,6
36668,11006,James Marsden,Scott Summers / Cyclops,7
36668,11008,Rebecca Romijn,Raven Darkholme / Mystique,8
36668,11023,Shawn Ashmore,Bobby Drake / Iceman,9
1640,1896,Don Cheadle,Det. Graham Waters,0
1640,18277,Sandra Bullock,Jean Cabot,1
1640,18269,Brendan Fraser,Rick Cabot,2
1640,2876,Matt Dillon,Officer John Ryan,3
1640,18285,Jennifer Esposito,Ria,4
1640,454,Michael Peña,Daniel Ruiz,5
1640,18288,Terrence Howard,Cameron Thayer,6
1640,9030,Thandiwe Newton,Christine Thayer,7
1640,8171,Ludacris,Anthony,8
1640,18291,Larenz Tate,Peter,9
532,7317,Peter Sallis,Wallace (voice),0
532,77287,Anne Reid,Wendolene (voice),1
594,31,Tom Hanks,Viktor Navorski,0
594,1922,Catherine Zeta-Jones,Amelia Warren,1
594,2283,Stanley Tucci,Frank Dixon,2
594,8687,Chi McBride,Mulroy,3
594,8688,Diego Luna,Enrique Cruz,4
594,8689,Barry Shabaka Henley,Thurman,5
594,8690,Kumar Pallana,Gupta Rajan,6
594,8691,Zoe Saldaña,Torres,7
594,8692,Eddie Jones,Salchak,8
594,8693,Jude Ciccolella,Karl Iverson,9
1538,500,Tom Cruise,Vincent,0
1538,134,Jamie Foxx,Max Durocher,1
1538,9575,Jada Pinkett Smith,Annie Farrell,2
1538,103,Mark Ruffalo,Det. Ray Fanning,3
1538,36602,Peter Berg,Richard Weidner,4
1538,3810,Javier Bardem,Felix Reyes-Torrena,5
1538,14888,Bruce McGill,Frank Pedrosa,6
1538,155283,Klea Scott,Zee,7
1538,8689,Barry Shabaka Henley,Daniel Baker,8
1538,43853,Irma P. Hall,Ida Durocher,9
9679,2963,Nicolas Cage,Memphis Raines,0
9679,11701,Angelina Jolie,Sara 'Sway' Wayland,1
9679,1771,Giovanni Ribisi,Kip Raines,2
9679,3087,Robert Duvall,Otto Halliwell,3
9679,18792,Delroy Lindo,Det. Roland Castlebeck,4
9679,18082,Timothy Olyphant,Detective Drycoff,5
9679,8687,Chi McBride,Donny Astricky,6
9679,2040,Christopher Eccleston,Raymond Calitri,7
9679,883,Will Patton,Atley Jackson,8
9679,10128,William Lee Scott,Toby,9
818,12073,Mike Myers,Austin Powers / Dr. Evil / Goldmember / Fat Bastard,0
818,14386,Beyoncé,Foxxy Cleopatra,1
818,13922,Seth Green,Scott Evil,2
818,13919,Michael York,Basil Exposition,3
818,9208,Robert Wagner,Number Two,4
818,13924,Mindy Sterling,Frau Farbissina,5
818,10987,Verne Troyer,Mini-Me,6
818,3895,Michael Caine,Nigel Powers,7
818,2223,Fred Savage,Number Three,8
818,14390,Diane Mizota,Fook Mi,9
401,5367,Zach Braff,Andrew Largeman,0
401,524,Natalie Portman,Sam,1
401,65,Ian Holm,Gideon Largeman,2
401,133,Peter Sarsgaard,Mark,3
401,5376,Jean Smart,Carol,4
401,19497,Armando Riesco,Jesse,5
401,5385,Jackie Hoffman,Aunt Sylvia Largeman,6
401,5384,Method Man,Diego,7
401,5395,Alex Burns,Dave,8
401,5372,Ron Leibman,Dr. Cohen,9
1771,16828,Chris Evans,Captain America / Steve Rogers,0
1771,39459,Hayley Atwell,Peggy Carter,1
1771,60898,Sebastian Stan,James Buchanan 'Bucky' Barnes,2
1771,2176,Tommy Lee Jones,Colonel Chester Phillips,3
1771,1331,Hugo Weaving,Johann Schmidt / Red Skull,4
1771,55470,Dominic Cooper,Howard Stark,5
1771,30315,Richard Armitage,Heinz Kruger,6
1771,2283,Stanley Tucci,Dr. Abraham Erskine,7
1771,2231,Samuel L. Jackson,Nick Fury,8
1771,13014,Toby Jones,Dr. Arnim Zola,9
3131,6193,Leonardo DiCaprio,Amsterdam Vallon,0
3131,11856,Daniel Day-Lewis,Bill 'The Butcher' Cutting,1
3131,6941,Cameron Diaz,Jenny Everdeane,2
3131,388,Jim Broadbent,Boss Tweed,3
3131,4764,John C. Reilly,Happy Jack,4
3131,9976,Henry Thomas,Johnny Sirocco,5
3131,3896,Liam Neeson,'Priest' Vallon,6
3131,2039,Brendan Gleeson,Walter 'Monk' McGinn,7
3131,480,Gary Lewis,McGloin,8
3131,1115,Stephen Graham,Shang,9
100402,16828,Chris Evans,Steve Rogers / Captain America,0
100402,2231,Samuel L. Jackson,Nick Fury,1
100402,1245,Scarlett Johansson,Natasha Romanoff / Black Widow,2
100402,4135,Robert Redford,Alexander Pierce,3
100402,60898,Sebastian Stan,Bucky Barnes / Winter Soldier,4
100402,53650,Anthony Mackie,Sam Wilson / Falcon,5
100402,71189,Cobie Smulders,Maria Hill,6
100402,81685,Frank Grillo,Brock Rumlow,7
100402,1018947,Maximiliano Hernández,Jasper Sitwell,8
100402,84247,Emily VanCamp,Kate / Agent 13,9
571,6929,Tippi Hedren,Melanie Daniels,0
571,8229,Rod Taylor,Mitch Brenner,1
571,5698,Jessica Tandy,Lydia Brenner,2
571,8231,Suzanne Pleshette,Annie Hayworth,3
571,5047,Veronica Cartwright,Cathy Brenner,4
571,8232,Ethel Griffies,Mrs. Bundy,5
571,8233,Charles McGraw,Sebastian Sholes,6
571,85833,Ruth McDevitt,Mrs. MacGruder,7
571,95598,Lonny Chapman,Deke Carter,8
571,78937,Joe Mantell,Le voyageur de commerce au bar,9
74,500,Tom Cruise,Ray,0
74,501,Dakota Fanning,Rachel,1
74,502,Miranda Otto,Mary Ann,2
74,503,Justin Chatwin,Robbie,3
74,504,Tim Robbins,Harlan Ogilvy,4
74,53184,Rick Gonzalez,Vincent,5
74,75604,Yul Vazquez,Julio,6
74,37157,Lenny Venito,Manny the Mechanic,7
74,4494,Lisa Ann Walter,Bartender,8
74,103079,Ann Robinson,Grandmother,9
9886,6384,Keanu Reeves,Johnny Mnemonic,0
9886,2133,Dina Meyer,Jane,1
9886,3317,Takeshi Kitano,Takahashi,2
9886,21411,Ice-T,J-Bone,3
9886,16644,Dolph Lundgren,Street Preacher,4
9886,538687,Denis Akiyama,Shinji,5
9886,9290,Henry Rollins,Spider,6
9886,23378,Barbara Sukowa,Anna Kalmann,7
9886,1646,Udo Kier,Ralfi,8
9886,122159,Tracy Tweed,Pretty,9
101299,72129,Jennifer Lawrence,Katniss Everdeen,0
101299,27972,Josh Hutcherson,Peeta Mellark,1
101299,96066,Liam Hemsworth,Gale Hawthorne,2
101299,57755,Woody Harrelson,Haymitch Abernathy,3
101299,9281,Elizabeth Banks,Effie Trinket,4
101299,55636,Donald Sutherland,President Coriolanus Snow,5
101299,77069,Lenny Kravitz,Cinna,6
101299,1233,Philip Seymour Hoffman,Plutarch Heavensbee,7
101299,2954,Jeffrey Wright,Beetee Latier,8
101299,2283,Stanley Tucci,Caesar Flickerman,9
9372,57492,Morgan Spurlock,Self,0
9372,57493,Daryl Isaacs,Self - Internal Medicine,1
9372,57494,Lisa Ganjhu,Self - Gastroenterologist & Hepatologist,2
9372,57495,Stephen Siegel,Self - Cardiologist,3
9372,57496,Bridget Bennett,Self - Nutritionist & Dietician,4
9372,57498,Eric Rowley,Self - Exercise Physiologist,5
9372,57499,Mark Fenton,Self - Former Editor: Walking Magazine,6
9372,57500,Alexandra Jamieson,Self - Morgan's girlfriend & Vegan Chef,7
9372,57502,John Banzhaf,"Self - Law Professor, George Washington University",8
9372,57503,David Satcher,Self - Former U.S. Surgeon General,9
2757,2963,Nicolas Cage,Charlie Kaufman / Donald Kaufman,0
2757,5064,Meryl Streep,Susan Orlean,1
2757,2955,Chris Cooper,John Laroche,2
2757,3063,Tilda Swinton,Valerie Thomas,3
2757,29861,Jay Tavare,Matthew Osceola,4
2757,69302,Litefoot,Russell,5
2757,1635972,Roger Willie,Randy,6
2757,29862,Jim Beaver,Ranger Tony,7
2757,2617,Cara Seymour,Amelia Kavan,8
2757,17005,Doug Jones,Augustus Margary,9
9671,57147,Paul Hogan,Mick 'Crocodile Dundee',0
9671,57166,Linda Kozlowski,Sue Charlton,1
9671,14103,Mark Blum,Richard Mason,2
9671,53023,David Gulpilil,Neville Bell,3
9671,13938,Michael Lombard,Sam Charlton,4
9671,42841,John Meillon,Walter Reilly,5
9671,1040112,Ritchie Singer,Con,6
9671,1904687,Maggie Blinco,Ida,7
9671,954286,Steve Rackman,Donk,8
9671,955204,Gerry Skilton,Nugget,9
90,776,Eddie Murphy,Axel Foley,0
90,777,Judge Reinhold,Det. Billy Rosewood,1
90,778,John Ashton,Sgt. Taggart,2
90,779,Lisa Eilbacher,Jenny Summers,3
90,780,Ronny Cox,Lt. Bogomil,4
90,782,Steven Berkoff,Victor Maitland,5
90,785,James Russo,Mikey Tandino,6
90,783,Jonathan Banks,Zack,7
90,786,Stephen Elliott,Chief Hubbard,8
90,787,Gilbert R. Hill,Inspector Todd,9
676,880,Ben Affleck,Rafe McCawley,0
676,2299,Josh Hartnett,Danny Walker,1
676,3967,Kate Beckinsale,Evelyn Johnson,2
676,10128,William Lee Scott,Billy,3
676,10129,Greg Zola,Anthony Fusco,4
676,1125,Ewen Bremner,Red,5
676,7447,Alec Baldwin,Doolittle,6
676,5915,Jaime King,Betty,7
676,10130,Catherine Kellner,Barbara,8
676,9278,Jennifer Garner,Sandra,9
8487,2888,Will Smith,Capt. James West,0
8487,8945,Kevin Kline,U.S. Marshal Artemus Gordon / President Grant,1
8487,11181,Kenneth Branagh,Dr. Arliss Loveless,2
8487,3136,Salma Hayek Pinault,Rita Escobar,3
8487,588,M. Emmet Walsh,Coleman,4
8487,15854,Ted Levine,General 'Bloodbath' McGrath,5
8487,55254,Frederique van der Wal,Amazonia,6
8487,1475,Musetta Vander,Munitia,7
8487,55255,Sofia Eng,Miss Lippenrieder,8
8487,39126,Bai Ling,Miss Mae Lee East,9
1541,4038,Susan Sarandon,Louise,0
1541,16935,Geena Davis,Thelma,1
1541,1037,Harvey Keitel,Hal,2
1541,147,Michael Madsen,Jimmy,3
1541,4443,Christopher McDonald,Darryl,4
1541,537,Stephen Tobolowsky,Max,5
1541,287,Brad Pitt,J.D.,6
