tmdbId,person_id,name,character,order
1813,8977,Craig T. Nelson,Alexander Cullen,6
1813,42694,Tamara Tunie,Jackie Heath,7
1813,31839,Ruben Santiago-Hudson,Leamon Heath,8
1813,10386,Debra Monk,Pam Garrety,9
9894,206,Jim Carrey,Cable Guy,0
9894,4756,Matthew Broderick,Steven,1
9894,41087,Leslie Mann,Robin,2
9894,70851,Jack Black,Rick,3
9894,18364,George Segal,Steven's Father,4
9894,6930,Diane Baker,Steven's Mother,5
9894,7399,Ben Stiller,Sam Sweet,6
9894,21315,Eric Roberts,Eric Roberts,7
9894,21197,Janeane Garofalo,Medieval Waitress,8
9894,43120,Andy Dick,Medieval Host,9
8872,12073,Mike Myers,Wayne Campbell,0
8872,56159,Dana Carvey,Garth Algar,1
8872,2879,Rob Lowe,Benjamin Kane,2
8872,13445,Tia Carrere,Cassandra,3
8872,6684,Lara Flynn Boyle,Stacy,4
8872,56933,Donna Dixon,Dreamwoman,5
8872,58198,Chris Farley,Security Guard,6
8872,1535,Brian Doyle-Murray,Noah Vanderhoff,7
8872,55557,Michael DeLuise,Alan,8
8872,7470,Meat Loaf,Tiny,9
4995,13240,Mark Wahlberg,Eddie Adams / Dirk Diggler,0
4995,16475,Burt Reynolds,Jack Horner,1
4995,1231,Julianne Moore,Amber Waves,2
4995,4764,John C. Reilly,Reed Rothchild,3
4995,69122,Heather Graham,Rollergirl,4
4995,1896,Don Cheadle,Buck Swope,5
4995,1233,Philip Seymour Hoffman,Scotty J.,6
4995,3905,William H. Macy,Little Bill,7
4995,11155,Thomas Jane,Todd Parker,8
4995,40481,Luis Guzmán,Maurice t.t. Rodriguez,9
1018,3489,Naomi Watts,Betty Elms / Diane Selwyn,0
1018,15007,Laura Harring,Rita / Camilla Rhodes,1
1018,15009,Justin Theroux,Adam,2
1018,15008,Ann Miller,Coco,3
1018,1236,Mark Pellegrino,Joe,4
1018,5694,Robert Forster,Detective McKnight,5
1018,6486,Dan Hedaya,Vincenzo Castigliane,6
1018,5628,Angelo Badalamenti,Luigi Castigliane,7
1018,52801,Patrick Fischler,Dan,8
1018,15011,Brent Briscoe,Detective Domgaard,9
1933,2227,Nicole Kidman,Grace Stewart,0
1933,20051,Alakina Mann,Anne Stewart,1
1933,20052,James Bentley,Nicholas Stewart,2
1933,58068,Fionnula Flanagan,Mrs. Bertha Mills,3
1933,2040,Christopher Eccleston,Charles Stewart,4
1933,20053,Eric Sykes,Mr. Edmund Tuttle,5
1933,20054,Elaine Cassidy,Lydia,6
1933,20056,Keith Allen,Mr. Marlish,7
1933,20055,Renée Asherson,Old Lady,8
1933,20057,Michelle Fairley,Mrs. Marlish,9
411,5528,William Moseley,Peter Pevensie,0
411,5529,Anna Popplewell,Susan Pevensie,1
411,5527,Skandar Keynes,Edmund Pevensie,2
411,5526,Georgie Henley,Lucy Pevensie,3
411,3896,Liam Neeson,Aslan (voice),4
411,3063,Tilda Swinton,White Witch,5
411,5530,James McAvoy,Mr. Tumnus,6
411,388,Jim Broadbent,Prof. Digory Kirke,7
411,5538,Ray Winstone,Mr. Beaver (voice),8
411,5539,Dawn French,Mrs. Beaver (voice),9
346,7450,Toshirō Mifune,Kikuchiyo,0
346,7453,Takashi Shimura,Kambei Shimada,1
346,20828,Yoshio Inaba,Gorobei Katayama,2
346,20829,Seiji Miyaguchi,Kyuzo,3
346,7454,Minoru Chiaki,Heihachi Hayashida,4
346,7457,Daisuke Katō,Shichiroji,5
346,20830,Isao Kimura,Katsushiro Okamoto,6
346,20831,Keiko Tsushima,Shino,7
346,554250,Yukiko Shimazaki,Rikichi's Wife,8
346,96552,Kamatari Fujiwara,Manzô - Father of Shino,9
10731,51214,Brad Renfro,Mark Sway,0
10731,4038,Susan Sarandon,Reggie Love,1
10731,2176,Tommy Lee Jones,Roy Foltrigg,2
10731,18248,Mary-Louise Parker,Dianne Sway,3
10731,57829,Anthony LaPaglia,Barry Muldano,4
10731,11367,Bradley Whitford,Thomas Fink,5
10731,883,Will Patton,Sergeant Hardy,6
10731,11085,Anthony Edwards,Clint Von Hooser,7
10731,22131,J.T. Walsh,Jason McThune,8
10731,16293,Anthony Heald,Larry Trumann,9
9502,70851,Jack Black,Po (voice),0
9502,4483,Dustin Hoffman,Master Shifu (voice),1
9502,11701,Angelina Jolie,Tigress (voice),2
9502,6972,Ian McShane,Tai Lung (voice),3
9502,19274,Seth Rogen,Mantis (voice),4
9502,140,Lucy Liu,Viper (voice),5
9502,212,David Cross,Crane (voice),6
9502,9462,Randall Duk Kim,Master Oogway (voice),7
9502,20904,James Hong,Mr. Ping (voice),8
9502,58873,Dan Fogler,Zeng (voice),9
8005,2130,Cary Elwes,Robin Hood,0
8005,6105,Richard Lewis,Prince John,1
8005,16407,Roger Rees,Sheriff of Rotingham,2
8005,1219,Amy Yasbeck,Maid Marian,3
8005,4169,Dave Chappelle,Ahchoo,4
8005,6542,Isaac Hayes,Asneeze,5
8005,29709,Mark Blankfield,Blinkin,6
8005,41125,Eric Allan Kramer,Little John,7
8005,53571,Matthew Porretta,Will Scarlet O'Hara,8
8005,53570,Megan Cavanagh,Broomhilde,9
11003,19292,Adam Sandler,Robbie Hart,0
11003,69597,Drew Barrymore,Julia Sullivan,1
11003,15286,Christine Taylor,Holly Sullivan,2
11003,20818,Allen Covert,Sammy,3
11003,1219226,Matthew Glave,Glenn Gulia,4
11003,85171,Ellen Albertini Dow,Rosie,5
11003,15276,Angela Featherstone,Linda,6
11003,19578,Alexis Arquette,George,7
11003,94978,Christina Pickles,Angie Sullivan,8
11003,170306,Jodi Thelen,Kate,9
8068,3131,Antonio Banderas,El Mariachi,0
8068,3136,Salma Hayek Pinault,Carolina,1
8068,22462,Joaquim de Almeida,Bucho,2
8068,884,Steve Buscemi,Buscemi,3
8068,11159,Cheech Marin,Short Bartender,4
8068,115874,Carlos Gómez,Right Hand,5
8068,138,Quentin Tarantino,Pick-Up Guy,6
8068,53763,Tito Larriva,Tavo,7
8068,53764,Angel Aviles,Zamira,8
8068,11160,Danny Trejo,Navajas,9
1372,6193,Leonardo DiCaprio,Danny Archer,0
1372,938,Djimon Hounsou,Solomon Vandy,1
1372,6161,Jennifer Connelly,Maddy Bowen,2
1372,16742,Kagiso Kuypers,Dia Vandy,3
1372,16743,Arnold Vosloo,Colonel Coetzee,4
1372,16744,Antony Coleman,Cordell Brown,5
1372,16746,Benu Mabhena,Jassie Vandy,6
1372,16749,Anointing Lukola,N'Yanda Vandy,7
1372,16752,David Harewood,Captain Poison,8
1372,16754,Basil Wallace,Benjamin Kapanay,9
8835,368,Reese Witherspoon,Elle Woods,0
8835,36422,Luke Wilson,Emmetten Richmond,1
8835,11826,Selma Blair,Vivian Kensington,2
8835,56045,Matthew Davis,Warner Huntington III,3
8835,8536,Victor Garber,Professor Callahan,4
8835,38334,Jennifer Coolidge,Paulette,5
8835,11318,Holland Taylor,Professor Stromwell,6
8835,17303,Ali Larter,Brooke Taylor Windham,7
8835,22126,Jessica Cauffiel,Margot,8
8835,10402,Alanna Ubach,Serena,9
565,3489,Naomi Watts,Rachel Keller,0
565,26291,Martin Henderson,Noah Clay,1
565,26292,David Dorfman,Aidan Keller,2
565,1248,Brian Cox,Richard Morgan,3
565,13724,Jane Alexander,Dr. Grasnik,4
565,26294,Lindsay Frost,Ruth Embry,5
565,20354,Amber Tamblyn,Katie Embry,6
565,26293,Rachael Bella,Rebecca Kotler,7
565,1580,Daveigh Chase,Samara Morgan,8
565,2525,Shannon Cochran,Anna Morgan,9
11969,6856,Kurt Russell,Wyatt Earp,0
11969,5576,Val Kilmer,Doc Holliday,1
11969,2712,Michael Biehn,Johnny Ringo,2
11969,6280,Powers Boothe,Curly Bill,3
11969,31512,Robert John Burke,Frank McLaury,4
11969,65002,Dana Delany,Josephine,5
11969,16431,Sam Elliott,Virgil Earp,6
11969,32747,Stephen Lang,Ike Clanton,7
11969,12646,Terry O'Quinn,Mayor Clum,8
11969,36059,Joanna Pacula,Kate,9
8077,10205,Sigourney Weaver,Ripley,0
8077,17764,Charles S. Dutton,Dillon,1
8077,4391,Charles Dance,Clemens,2
8077,47654,Paul McGann,Golic,3
8077,14468,Brian Glover,Andrews,4
8077,53916,Ralph Brown,Aaron,5
8077,53917,Danny Webb,Morse,6
8077,145531,Christopher John Fields,Rains,7
8077,7497,Holt McCallany,Junior,8
8077,2714,Lance Henriksen,Bishop II,9
1430,17087,Michael Moore,Self,0
1430,46432,George H. W. Bush,Self,1
1430,19011,George W. Bush,Self,2
1430,10017,Charlton Heston,Self - NRA President,3
1430,1335009,Jacobo Árbenz,Self - President of Guatemala,4
1430,1335010,Mike Bradley,"Self - Mayor of Sarnia, Ontario, Canada",5
1430,46433,Dick Clark,Self,6
1430,1335011,Arthur A. Busch,"Self - County Prosecutor: Flint, Michigan",7
1430,1335012,Michael Caldwell,Self - Police Detective,8
1430,1335013,Richard Castaldo,Self - Columbine Victim,9
10377,2877,Ralph Macchio,Bill Gambini,0
10377,4517,Joe Pesci,Vinny Gambini,1
10377,3141,Marisa Tomei,Mona Lisa Vito,2
10377,19505,Mitchell Whitfield,Stan Rothenstein,3
10377,56266,Fred Gwynne,Judge Chamberlain Haller,4
10377,65019,Lane Smith,Jim Trotter III,5
10377,6168,Austin Pendleton,John Gibbons,6
10377,14888,Bruce McGill,Sheriff Farley,7
10377,7868,Maury Chaykin,Sam Tipton,8
10377,161691,Paulene Myers,Constance Riley,9
49051,7060,Martin Freeman,Bilbo Baggins,0
49051,1327,Ian McKellen,Gandalf the Grey,1
49051,30315,Richard Armitage,Thorin Oakenshield,2
49051,34715,James Nesbitt,Bofur,3
49051,25136,Ken Stott,Balin,4
49051,80112,Sylvester McCoy,Radagast the Brown,5
49051,22,Barry Humphries,The Great Goblin,6
49051,152566,Dean O'Gorman,Fili,7
49051,207558,Aidan Turner,Kili,8
49051,95047,Graham McTavish,Dwalin,9
8681,3896,Liam Neeson,Bryan Mills,0
8681,11825,Maggie Grace,Kim Mills,1
8681,10696,Famke Janssen,Lenore St. John,2
8681,49278,Olivier Rabourdin,Jean-Claude Pitrel,3
8681,55775,Katie Cassidy,Amanda,4
8681,143389,Nicolas Giraud,Peter,5
8681,2221,Leland Orser,Sam Gilroy,6
8681,9629,Jon Gries,Mark Casey,7
8681,55776,Holly Valance,Sheerah,8
8681,37204,David Warshofsky,Bernie Harris,9
1213,1892,Matt Damon,Tom Ripley,0
1213,12052,Gwyneth Paltrow,Marge Sherwood,1
1213,9642,Jude Law,Dickie Greenleaf,2
1213,112,Cate Blanchett,Meredith Logue,3
1213,1233,Philip Seymour Hoffman,Freddie Miles,4
1213,1709,Jack Davenport,Peter Smith-Kingsley,5
1213,8986,James Rebhorn,Herbert Greenleaf,6
1213,15915,Sergio Rubini,Inspector Roverini,7
1213,4492,Philip Baker Hall,Alvin MacCarron,8
1213,1989,Celia Weston,Aunt Joan,9
9342,3131,Antonio Banderas,Alejandro Murrieta / Zorro,0
9342,4173,Anthony Hopkins,Don Diego de la Vega / Zorro,1
9342,1922,Catherine Zeta-Jones,Elena Montero / Elena Murrieta,2
9342,14344,Stuart Wilson,Don Rafael Montero,3
9342,28414,Matt Letscher,Capt. Harrison Love,4
9342,8262,L.Q. Jones,Three-Fingered Jack,5
9342,57374,Diego Sieres,Young Joaquín Murrieta,6
9342,80494,José María de Tavira,Young Alejandro Murrieta,7
9342,34842,Tony Amendola,Don Luiz,8
9342,1077815,Emiliano Guerra,Boy Crying,9
4935,533325,Chieko Baisho,Sophie (voice),0
4935,12670,Takuya Kimura,Howl (voice),1
4935,20338,Akihiro Miwa,Witch of the Waste (voice),2
4935,19592,Tatsuya Gashuin,Calcifer (voice),3
4935,225730,Ryunosuke Kamiki,Markl (voice),4
4935,40449,Mitsunori Isaki,Kosho (voice),5
4935,40450,Yo Oizumi,Prince Justin / Turnip Head (voice),6
4935,40451,Akio Otsuka,King of Ingary (voice),7
4935,40452,Daijirō Harada,Heen (voice),8
4935,40453,Haruko Katō,Madame Suliman (voice),9
19913,24045,Joseph Gordon-Levitt,Tom,0
19913,11664,Zooey Deschanel,Summer,1
19913,5375,Geoffrey Arend,McKenzie,2
19913,56734,Chloë Grace Moretz,Rachel,3
19913,5661,Matthew Gray Gubler,Paul,4
19913,9048,Clark Gregg,Vance,5
19913,56358,Patricia Belcher,Millie,6
19913,96624,Rachel Boston,Alison,7
19913,96625,Minka Kelly,Autumn,8
19913,1544863,Charles Walker,Millie's New Husband,9
51876,51329,Bradley Cooper,Edward Morra,0
51876,380,Robert De Niro,Carl Van Loon,1
51876,37260,Abbie Cornish,Lindy,2
51876,67206,Andrew Howard,Gennady,3
51876,58016,Anna Friel,Melissa,4
51876,73589,Johnny Whitworth,Vernon,5
51876,941,Tomas Arana,Man in Tan Coat,6
51876,31512,Robert John Burke,Pierce,7
51876,164242,Darren Goldstein,Kevin Doyle,8
51876,137529,Ned Eisenberg,Morris Brandt,9
36593,7633,Leslie Nielsen,Lt. Frank Drebin,0
36593,12949,Priscilla Presley,Jane Spencer,1
36593,12950,George Kennedy,Ed Hocken,2
36593,12951,O. J. Simpson,Nordberg,3
36593,10430,Fred Ward,Rocco,4
36593,7210,Kathleen Freeman,Muriel,5
36593,115654,Anna Nicole Smith,Tanya,6
36593,13420,Ellen Greene,Louise,7
36593,122592,Ed Williams,Ted,8
36593,13422,Raye Birk,Papshmir,9
364,2232,Michael Keaton,Batman / Bruce Wayne,0
364,518,Danny DeVito,Penguin,1
364,1160,Michelle Pfeiffer,Catwoman / Selina,2
364,4690,Christopher Walken,Max Shreck,3
364,3796,Michael Gough,Alfred,4
364,3798,Pat Hingle,Commissioner Gordon,5
364,4776,Michael Murphy,Mayor,6
364,5130,Cristi Conaway,Ice Princess,7
364,52366,Andrew Bryniarski,Chip,8
364,3418,Vincent Schiavelli,Organ Grinder,9
387,920,Jürgen Prochnow,Lieutenant 'Der Alte',0
387,5228,Herbert Grönemeyer,Leutnant Werner,1
387,5229,Klaus Wennemann,Chef Ingenieur,2
387,5230,Hubertus Bengsch,First Watch Officer,3
387,4924,Martin Semmelrogge,Second Watch Officer,4
387,2349,Bernd Tauber,Kriechbaum,5
387,3970,Erwin Leder,Johann 'Das Gespenst',6
387,5232,Martin May,Ullmann,7
387,5233,Heinz Hoenig,Hinrich,8
387,682,Uwe Ochsenknecht,Chief Bosun,9
23483,27428,Aaron Taylor-Johnson,Dave Lizewski / Kick-Ass,0
23483,56734,Chloë Grace Moretz,Mindy Macready / Hit Girl,1
23483,2963,Nicolas Cage,Damon Macready / Big Daddy,2
23483,116882,Lyndsy Fonseca,Katie Deauxma,3
23483,2983,Mark Strong,Frank D'Amico,4
23483,116881,Deborah Twiss,Mrs. Zane,5
23483,54691,Christopher Mintz-Plasse,Chris D'Amico / Red Mist,6
23483,4513,Elizabeth McGovern,Mrs. Lizewski,7
23483,41556,Omari Hardwick,Sergeant Marcus Williams,8
23483,3982,Xander Berkeley,Detective Gigante,9
947,11390,Peter O'Toole,T.E. Lawrence,0
947,12248,Alec Guinness,Prince Feisal,1
947,5004,Omar Sharif,Sherif Ali,2
947,5401,Anthony Quinn,Auda abu Tayi,3
947,10018,Jack Hawkins,General Allenby,4
947,12515,José Ferrer,Turkish Bey,5
947,14371,Anthony Quayle,Colonel Harry Brighton,6
947,4113,Claude Rains,Mr. Dryden,7
947,11128,Arthur Kennedy,Jackson Bentley,8
947,14372,Donald Wolfit,General Murray,9
8346,54645,Nia Vardalos,"Fotoula ""Toula"" Portokalos",0
8346,38405,John Corbett,Ian Miller,1
8346,53647,Lainie Kazan,Maria Portokalos,2
8346,14884,Michael Constantine,"Kostas ""Gus"" Portokalos",3
8346,8263,Andrea Martin,Aunt Voula,4
8346,54651,Joey Fatone,Angelo,5
8346,54649,Louis Mandylor,Nick Portokalos,6
8346,14226,Gia Carides,Nikki Portokalos,7
8346,54646,Christina Eleusiniotis,Toula Portokalos - Age 6,8
8346,54647,Marita Zouravlioff,Toula Portokalos - Age 12,9
17431,6807,Sam Rockwell,Sam Bell,0
17431,1979,Kevin Spacey,GERTY (voice),1
17431,115146,Dominique McElligott,Tess Bell,2
17431,115147,Rosie Shaw,Little Eve,3
17431,115149,Adrienne Shaw,Nanny,4
17431,115150,Kaya Scodelario,Eve,5
17431,30082,Benedict Wong,Thompson,6
17431,1488236,Matt Berry,Overmeyers,7
17431,27110,Malcolm Stewart,Technician,8
17431,115151,Robin Chalk,Sam Bell Clone,9
3595,2461,Mel Gibson,Tom Mullen,0
3595,14343,Rene Russo,Katherine Mullen,1
3595,33,Gary Sinise,Det. Jimmy Shaker,2
3595,18792,Delroy Lindo,Agent Lonnie Hawkins,3
3595,3127,Lili Taylor,Maris,4
3595,33239,Brawley Nolte,Sean Mullen,5
3595,23626,Liev Schreiber,Clark Barnes,6
3595,2680,Donnie Wahlberg,Cubby Barnes,7
3595,3212,Evan Handler,Miles Roberts,8
3595,33240,Nancy Ticotin,Agent Kimba Welch,9
177572,66580,Scott Adsit,Baymax (voice),0
177572,515510,Ryan Potter,Hiro Hamada (voice),1
177572,82093,Daniel Henney,Tadashi Hamada (voice),2
177572,51990,T.J. Miller,Fred (voice),3
177572,78324,Jamie Chung,GoGo Tomago (voice),4
177572,87822,Damon Wayans Jr.,Wasabi (voice),5
177572,589162,Genesis Rodriguez,Honey Lemon (voice),6
177572,2505,James Cromwell,Professor Robert Callaghan (voice),7
177572,21088,Alan Tudyk,Alistair Krei (voice),8
177572,52792,Maya Rudolph,Aunt Cass (voice),9
36647,10814,Wesley Snipes,Blade,0
36647,10822,Stephen Dorff,Deacon Frost,1
36647,10823,Kris Kristofferson,Whistler,2
36647,10824,N'Bushe Wright,Karen,3
36647,10825,Donal Logue,Quinn,4
36647,1646,Udo Kier,Dragonetti,5
36647,66147,Arly Jover,Mercury,6
36647,10826,Traci Lords,Racquel,7
36647,10827,Kevin Patrick Walls,Krieger,8
36647,40275,Tim Guinee,Curtis Webb,9
9434,3036,John Cusack,Martin Q. Blank,0
9434,6613,Minnie Driver,Debi Newberry,1
9434,707,Dan Aykroyd,Grocer,2
9434,3234,Joan Cusack,Marcella,3
9434,1903,Alan Arkin,Dr. Oatman,4
9434,5587,Hank Azaria,Steven Lardner,5
9434,12799,Jeremy Piven,Paul Spericki,6
9434,14312,Mitchell Ryan,Mr. Bart Newberry,7
9434,52415,Michael Cudlitz,Bob Destepello,8
9434,3227,Steve Pink,Terry Rostand,9
10530,65529,Irene Bedard,Pocahontas (voice),0
10530,2461,Mel Gibson,John Smith (voice),1
10530,28010,David Ogden Stiers,Governor Ratcliffe (voice),2
10530,31365,John Kassir,Meeko (voice),3
10530,3894,Christian Bale,Thomas (voice),4
10530,110316,Judy Kuhn,Pocahontas (singing voice),5
10530,9188,Billy Connolly,Ben (voice),6
10530,15831,Frank Welker,Flit (voice),7
10530,3203,Russell Means,Powhatan (voice),8
10530,12516,Linda Hunt,Grandmother Willow (voice),9
306,776,Eddie Murphy,Axel Foley,0
306,777,Judge Reinhold,Billy Rosewood,1
306,1210,Héctor Elizondo,Jon Flint,2
306,17396,Timothy Carhart,Ellis DeWald,3
306,11163,John Saxon,Orrin Sanderson,4
306,4602,Jon Tenney,Levine,5
306,4603,Joey Travolta,Giolito,6
306,4605,Eugene Collier,Leppert,7
306,4606,Jimmy Ortega,Rondell,8
306,4607,Ousaun Elam,Pederson,9
871,10017,Charlton Heston,George Taylor,0
871,7505,Roddy McDowall,Cornelius,1
871,10539,Kim Hunter,Zira,2
871,12023,Maurice Evans,Dr. Zaius,3
871,6577,James Whitmore,President of the Assembly,4
871,13259,James Daly,Dr. Honorious,5
871,13260,Linda Harrison,Nova,6
871,13261,Robert Gunner,Landon,7
871,13262,Lou Wagner,Lucius,8
871,13263,Woodrow Parfrey,Dr. Maximus,9
334,500,Tom Cruise,Frank T.J. Mackey,0
334,4492,Philip Baker Hall,Jimmy Gator,1
334,1233,Philip Seymour Hoffman,Phil Parma,2
334,1231,Julianne Moore,Linda Partridge,3
334,3905,William H. Macy,Quiz Kid Donnie Smith,4
334,4764,John C. Reilly,Officer Jim Kurring,5
334,4766,Melora Walters,Claudia Wilson Gator,6
334,4779,Jeremy Blackman,Stanley Spector,7
334,4765,Jason Robards,Earl Partridge,8
334,4778,Melinda Dillon,Rose Gator,9
37724,8784,Daniel Craig,James Bond,0
37724,5309,Judi Dench,M,1
37724,3810,Javier Bardem,Silva,2
37724,5469,Ralph Fiennes,Gareth Mallory,3
37724,2038,Naomie Harris,Eve,4
37724,1030261,Bérénice Marlohe,Séverine,5
37724,3926,Albert Finney,Kincade,6
37724,17064,Ben Whishaw,Q,7
37724,139549,Rory Kinnear,Tanner,8
37724,11045,Ola Rapace,Patrice,9
10329,350,Laura Linney,Dr. Karen Ross,0
10329,21043,Dylan Walsh,Dr. Peter Elliot,1
10329,8874,Ernie Hudson,Captain Monroe Kelly,2
10329,13472,Tim Curry,Herkermer Homolka,3
10329,31511,Grant Heslov,Richard,4
10329,10671,Joe Don Baker,R.B. Travis,5
10329,95747,Misty Rosas,Amy,6
10329,23967,Mary Ellen Trainor,Moira,7
10329,52043,Stuart Pankin,Boyd,8
10329,42970,Carolyn Seymour,Eleanor Romy,9
7345,11856,Daniel Day-Lewis,Daniel Plainview,0
7345,17142,Paul Dano,Paul Sunday / Eli Sunday,1
7345,18916,Kevin J. O'Connor,Henry,2
7345,8785,Ciarán Hinds,Fletcher Hamilton,3
7345,52564,Dillon Freasier,H.W. Plainview,4
7345,52565,Hope Elizabeth Reeves,Elizabeth,5
7345,52566,Colleen Foy,Mary Sunday,6
7345,8214,Barry Del Sherman,H. B. Ailman,7
7345,53668,David Willis,Abel Sunday,8
7345,53669,Hans Howes,Mr. Bandy,9
2255,880,Ben Affleck,Holden McNeil,0
2255,16484,Joey Lauren Adams,Alyssa Jones,1
2255,11662,Jason Lee,Banky Edwards,2
2255,20283,King Mustafa Obafemi,Hooper LaMont,3
2255,19302,Jason Mewes,Jay,4
2255,19303,Kevin Smith,Silent Bob,5
2255,824,Ethan Suplee,Fan,6
2255,20503,Scott Mosier,Collector,7
2255,1893,Casey Affleck,Little Kid,8
2255,1892,Matt Damon,Shawn Oran,9
36685,13472,Tim Curry,Dr. Frank-N-Furter,0
36685,4038,Susan Sarandon,Janet Weiss,1
36685,13473,Barry Bostwick,Brad Majors,2
36685,13474,Richard O'Brien,Riff Raff,3
36685,13475,Patricia Quinn,Magenta,4
36685,13476,Nell Campbell,Columbia,5
36685,1137209,Jonathan Adams,Dr. Everett V. Scott,6
36685,1597838,Peter Hinwood,Rocky Horror,7
36685,7470,Meat Loaf,Eddie,8
36685,10074,Charles Gray,The Criminologist,9
8321,72466,Colin Farrell,Ray,0
8321,2039,Brendan Gleeson,Ken,1
8321,5469,Ralph Fiennes,Harry,2
8321,11291,Clémence Poésy,Chloë,3
8321,45749,Thekla Reuten,Marie,4
8321,54476,Jordan Prentice,Jimmy,5
8321,42998,Elizabeth Berrington,Natalie,6
8321,51325,Jérémie Renier,Eirik,7
8321,211413,Mark Donovan,Overweight Man,8
8321,145299,Éric Godon,Yuri,9
8866,139,Uma Thurman,Noelle,0
8866,21197,Janeane Garofalo,Abby,1
8866,21343,Ben Chaplin,Brian,2
8866,134,Jamie Foxx,Ed,3
8866,155173,James McCaffrey,Roy,4
8866,157609,Richard Coca,Eric,5
8866,4171,Stanley DeSantis,Mario,6
8866,1369400,Antoinette Valente,Susan,7
8866,66571,Mitch Rouse,Bee Man,8
8866,2520788,La Tanya M. Fisher,Emily,9
8840,6065,Dennis Quaid,Bowen,0
8840,738,Sean Connery,Draco (voice),1
8840,11207,David Thewlis,King Einon,2
8840,2133,Dina Meyer,Kara,3
8840,4935,Pete Postlethwaite,Gilbert,4
8840,11355,Jason Isaacs,Lord Felton,5
8840,2719,Brian Thompson,Brok,6
8840,1666,Julie Christie,Queen Aislinn,7
8840,59075,Lee Oakes,Young (Prince) Einon,8
8840,260536,Wolf Christian,Hewe,9
1493,18277,Sandra Bullock,Gracie Hart,0
1493,3895,Michael Caine,Victor Melling,1
1493,4589,Benjamin Bratt,Eric Matthews,2
1493,11850,Candice Bergen,Kathy Morningside,3
1493,1748,William Shatner,Stan Fields,4
1493,8874,Ernie Hudson,McDonald,5
1493,141484,John DiResta,Agent Clonsky,6
1493,26716,Heather Burns,Cheryl 'New York',7
1493,75696,Melissa De Sousa,Karen 'Rhode Island',8
1493,131125,Steve Monroe,Frank Tobin,9
285,85,Johnny Depp,Jack Sparrow,0
285,118,Geoffrey Rush,Barbossa,1
285,114,Orlando Bloom,Will Turner,2
285,116,Keira Knightley,Elizabeth Swann,3
285,1709,Jack Davenport,Norrington,4
285,2440,Bill Nighy,Davy Jones,5
285,378,Jonathan Pryce,Governor Weatherby Swann,6
285,1710,Lee Arenberg,Pintel,7
285,1711,Mackenzie Crook,Ragetti,8
285,2449,Kevin McNally,Gibbs,9
2657,2219,Tobey Maguire,David,0
2657,368,Reese Witherspoon,Jennifer,1
2657,3905,William H. Macy,George Parker,2
2657,11148,Joan Allen,Betty Parker,3
2657,8447,Jeff Daniels,Mr. Johnson,4
2657,22131,J.T. Walsh,Big Bob,5
2657,8167,Paul Walker,Skip,6
2657,27726,Don Knotts,TV Repairman,7
2657,6407,Marley Shelton,Margaret Henderson,8
2657,27725,Jane Kaczmarek,David's Mom,9
207703,1303037,Taron Egerton,Gary 'Eggsy' Unwin,0
207703,5472,Colin Firth,Harry Hart / Galahad,1
207703,2231,Samuel L. Jackson,Valentine,2
207703,2983,Mark Strong,Merlin,3
207703,1282054,Sophie Cookson,Roxy,4
207703,568657,Sofia Boutella,Gazelle,5
207703,3895,Michael Caine,Arthur,6
207703,1322314,Edward Holcroft,Charlie,7
207703,931785,Hanna Alström,Princess Tilde,8
207703,78952,Samantha Womack,Michelle Unwin,9
49538,5530,James McAvoy,Charles Xavier (24 Years),0
49538,17288,Michael Fassbender,Erik Lehnsherr,1
49538,72129,Jennifer Lawrence,Raven / Mystique,2
49538,9827,Rose Byrne,Moira MacTaggert,3
49538,4724,Kevin Bacon,Sebastian Shaw,4
49538,31717,January Jones,Emma Frost,5
49538,3292,Nicholas Hoult,Hank / Beast,6
49538,429,Lucas Till,Alex Summers / Havok,7
49538,37153,Zoë Kravitz,Angel Salvadore,8
49538,572541,Caleb Landry Jones,Cassidy / Banshee,9
16320,51797,Nathan Fillion,Malcolm 'Mal' Reynolds,0
16320,54881,Summer Glau,River Tam,1
16320,9576,Gina Torres,Zoë Alleyne Washburne,2
16320,21088,Alan Tudyk,Hoban 'Wash' Washburne,3
16320,54882,Morena Baccarin,Inara Serra,4
16320,2059,Adam Baldwin,Jayne Cobb,5
16320,72092,Jewel Staite,Kaywinnet Lee 'Kaylee' Frye,6
16320,55148,Sean Maher,Simon Tam,7
16320,74570,Ron Glass,Shepherd Derrial Book,8
16320,5294,Chiwetel Ejiofor,The Operative,9
1491,819,Edward Norton,Eisenheim,0
1491,13242,Paul Giamatti,Inspector Uhl,1
1491,10860,Jessica Biel,Sophie,2
1491,17328,Rufus Sewell,Crown Prince Leopold,3
1491,1665,Eddie Marsan,Josef Fischer,4
1491,27428,Aaron Taylor-Johnson,Young Eisenheim,5
1491,73357,Eleanor Tomlinson,Young Sophie,6
1491,162489,Jake Wood,Jurka,7
1491,27678,Tom Fisher,Willigut,8
1491,39186,Karl Johnson,Doctor / Old Man,9
9451,4756,Matthew Broderick,Jim McAllister,0
9451,368,Reese Witherspoon,Tracy Flick,1
9451,21594,Chris Klein,Paul Metzler,2
9451,58032,Jessica Campbell,Tammy Metzler,3
9451,88949,Mark Harelik,Dave Novotny,4
9451,58741,Phil Reeves,Walt Hendricks,5
9451,58045,Molly Hagan,Diane McAllister,6
