tmdbId,person_id,name,job
167,1978,Iain Softley,Director
11674,18356,Stephen Herek,Director
22970,47506,Drew Goddard,Director
2978,8858,Ivan Reitman,Director
665,10001,William Wyler,Director
2080,13079,Gavin Hood,Director
142,1614,Ang Lee,Director
11353,7908,Frank Oz,Director
688,190,Clint Eastwood,Director
696,1243,Woody Allen,Director
944,7187,Richard Donner,Director
65,323,Curtis Hanson,Director
9476,4723,Brian Helgeland,Director
2028,11649,Cameron Crowe,Director
982,13776,John Frankenheimer,Director
3933,34891,Mike Johnson,Director
3933,510,Tim Burton,Director
9879,41550,Andrew Bergman,Director
59436,1243,Woody Allen,Director
9008,638,Michael Mann,Director
12092,64864,Clyde Geronimi,Director
12092,11434,Wilfred Jackson,Director
12092,11429,Hamilton Luske,Director
1051,15175,William Friedkin,Director
9285,57130,Todd Phillips,Director
9509,893,Tony Scott,Director
10764,12995,Marc Forster,Director
12230,57314,Wolfgang Reitherman,Director
12230,64864,Clyde Geronimi,Director
12230,11429,Hamilton Luske,Director
9066,31024,Betty Thomas,Director
5175,11091,Brett Ratner,Director
9322,59,Luc Besson,Director
765,7623,Sam Raimi,Director
1630,3974,Miloš Forman,Director
10315,5655,Wes Anderson,Director
383498,40684,David Leitch,Director
1725,1744,Robert Wise,Director
1725,18868,Jerome Robbins,Director
8619,2690,Peter Weir,Director
1633,18250,Jon Avnet,Director
772,10965,Chris Columbus,Director
8843,56512,Tarsem Singh,Director
281,14392,Kathryn Bigelow,Director
79,607,Zhang Yimou,Director
7984,53334,Jim Sheridan,Director
377,5140,Wes Craven,Director
2293,19303,Kevin Smith,Director
953,18863,Eric Darnell,Director
953,18864,Tom McGrath,Director
10776,7908,Frank Oz,Director
4982,578,Ridley Scott,Director
84892,19311,Stephen Chbosky,Director
14836,57646,Henry Selick,Director
9571,564,Richard Linklater,Director
131631,10943,Francis Lawrence,Director
819,8246,Barry Levinson,Director
9870,52934,Nicholas Stoller,Director
354912,8,Lee Unkrich,Director
72190,12995,Marc Forster,Director
4806,1201,Garry Marshall,Director
4518,37630,Shekhar Kapur,Director
968,39996,Sidney Lumet,Director
3179,17403,Mike Judge,Director
9100,41549,Andrew Fleming,Director
10510,56911,Les Mayfield,Director
62177,59803,Brenda Chapman,Director
62177,126638,Mark Andrews,Director
403,5696,Bruce Beresford,Director
10112,57314,Wolfgang Reitherman,Director
2112,4723,Brian Helgeland,Director
56292,7087,Brad Bird,Director
146233,137427,Denis Villeneuve,Director
1844,15148,Jon Amiel,Director
8741,30715,Terrence Malick,Director
11448,1243,Woody Allen,Director
13342,57434,Amy Heckerling,Director
320,525,Christopher Nolan,Director
8871,6159,Ron Howard,Director
10669,19665,John Boorman,Director
10331,14999,George A. Romero,Director
11544,69797,Dean DeBlois,Director
11544,66193,Chris Sanders,Director
343,4964,Hal Ashby,Director
3170,5446,David Hand,Director
8367,8300,Kevin Reynolds,Director
866,12995,Marc Forster,Director
902,2419,Jean-Pierre Jeunet,Director
902,13680,Marc Caro,Director
929,6046,Roland Emmerich,Director
1634,18254,Simon Wincer,Director
12155,510,Tim Burton,Director
8393,55668,Jamie Uys,Director
948,11770,John Carpenter,Director
693,6737,Jay Roach,Director
10559,17812,Gregory Hoblit,Director
577,5216,Gus Van Sant,Director
1635,865,Michael Bay,Director
5236,1108,Shane Black,Director
11635,57130,Todd Phillips,Director
11412,16938,Renny Harlin,Director
339403,11090,Edgar Wright,Director
36819,280,Terry Gilliam,Director
10890,8858,Ivan Reitman,Director
431,5877,Vincenzo Natali,Director
8536,10586,Richard Lester,Director
1930,87742,Marc Webb,Director
11639,55983,Jim Henson,Director
11639,7908,Frank Oz,Director
44115,2034,Danny Boyle,Director
9576,2226,Sydney Pollack,Director
9532,57134,James Wong,Director
200,2388,Jonathan Frakes,Director
1576,4014,Paul W. S. Anderson,Director
1817,5572,Joel Schumacher,Director
11970,15810,Ron Clements,Director
11970,15811,John Musker,Director
599,3146,Billy Wilder,Director
11202,13265,Franklin J. Schaffner,Director
391,4385,Sergio Leone,Director
10693,64864,Clyde Geronimi,Director
10693,11434,Wilfred Jackson,Director
10693,11429,Hamilton Luske,Director
9346,57383,Paul Brickman,Director
9430,11694,Doug Liman,Director
1850,3974,Miloš Forman,Director
9533,11091,Brett Ratner,Director
7191,32278,Matt Reeves,Director
6947,11614,M. Night Shyamalan,Director
2069,21217,Jonathan Lynn,Director
9824,59646,Kinka Usher,Director
646,9855,Terence Young,Director
37735,82511,Will Gluck,Director
8413,4014,Paul W. S. Anderson,Director
8966,19850,Catherine Hardwicke,Director
9591,31,Tom Hanks,Director
1368,16544,Ted Kotcheff,Director
314365,17867,Tom McCarthy,Director
814,4610,John Landis,Director
1927,1614,Ang Lee,Director
530,7314,Nick Park,Director
10061,11770,John Carpenter,Director
10428,1978,Iain Softley,Director
2294,19303,Kevin Smith,Director
284054,1056121,Ryan Coogler,Director
1092,15378,Carol Reed,Director
9383,10491,Paul Verhoeven,Director
135397,930707,Colin Trevorrow,Director
2270,957,Matthew Vaughn,Director
3512,32277,Geoff Murphy,Director
13885,510,Tim Burton,Director
3597,33254,Jim Gillespie,Director
657,9855,Terence Young,Director
9611,58178,David Mirkin,Director
10003,13015,Phillip Noyce,Director
1909,25210,Jeremy Leven,Director
9738,20400,Tim Story,Director
2005,716,Emile Ardolino,Director
1593,17825,Shawn Levy,Director
2609,11505,John Hughes,Director
12163,6431,Darren Aronofsky,Director
374720,525,Christopher Nolan,Director
9705,58498,Dominic Sena,Director
226,2836,Kimberly Peirce,Director
36586,10828,Guillermo del Toro,Director
122917,108,Peter Jackson,Director
5176,366,James Mangold,Director
277,3950,Len Wiseman,Director
503475,1265554,Luis Cook,Director
503475,53304,Peter Lord,Director
503475,1119483,Peter Peake,Director
503475,1119834,Dave Alex Riddett,Director
503475,53329,David Sproxton,Director
503475,7314,Nick Park,Director
503475,1244465,Richard Starzak,Director
110415,21684,Bong Joon Ho,Director
75612,86270,Joseph Kosinski,Director
50646,56411,Glenn Ficarra,Director
50646,56412,John Requa,Director
617,9200,John McNaughton,Director
50014,55789,Tate Taylor,Director
11005,14911,Penny Marshall,Director
1571,3950,Len Wiseman,Director
470,223,Alejandro G. Iñárritu,Director
22947,52443,Jason Reitman,Director
76,564,Richard Linklater,Director
3989,34517,Trey Parker,Director
76203,72757,Steve McQueen,Director
8914,16938,Renny Harlin,Director
72105,52139,Seth MacFarlane,Director
13466,4945,Joe Johnston,Director
1389,1884,Steven Soderbergh,Director
838,1,George Lucas,Director
892,2419,Jean-Pierre Jeunet,Director
892,13680,Marc Caro,Director
2924,6159,Ron Howard,Director
36669,7256,Lee Tamahori,Director
10882,64864,Clyde Geronimi,Director
865,12988,Paul Michael Glaser,Director
11355,1215,Raja Gosnell,Director
2788,7399,Ben Stiller,Director
2157,2042,Stephen Hopkins,Director
7863,33433,Scott Hicks,Director
1911,1090,John McTiernan,Director
177,280,Terry Gilliam,Director
10189,64141,David Gordon Green,Director
9549,648,Philip Kaufman,Director
37135,15774,Chris Buck,Director
37135,15775,Kevin Lima,Director
3573,32983,Douglas McGrath,Director
10201,59026,Peyton Reed,Director
12665,56349,Victor Salva,Director
277834,15811,John Musker,Director
277834,15810,Ron Clements,Director
9387,8328,John Milius,Director
820,1152,Oliver Stone,Director
8051,4762,Paul Thomas Anderson,Director
10403,9789,Robert Altman,Director
9480,16837,Mark Steven Johnson,Director
76338,47005,Alan Taylor,Director
4233,5140,Wes Craven,Director
1548,17447,Terry Zwigoff,Director
10398,5696,Bruce Beresford,Director
11382,1243,Woody Allen,Director
11827,70616,Gerald Potterton,Director
11827,58338,John Bruno,Director
11827,70707,John Halas,Director
11827,2888351,Julian Harris,Director
11827,67268,Jimmy T. Murakami,Director
11827,1879400,Barrie Nelson,Director
11827,71852,Paul Sabella,Director
11827,1773189,Jack Stokes,Director
11827,57290,Pino Van Lamsweerde,Director
11827,1693752,Harold Whitaker,Director
10684,9181,Edward Zwick,Director
3050,31024,Betty Thomas,Director
4348,36588,Joe Wright,Director
8698,10808,Stephen Norrington,Director
110,1126,Krzysztof Kieślowski,Director
38055,18864,Tom McGrath,Director
14534,44847,David Anspaugh,Director
10802,10491,Paul Verhoeven,Director
1907,2034,Danny Boyle,Director
2114,21692,Hironobu Sakaguchi,Director
172,1748,William Shatner,Director
266856,76998,James Marsh,Director
10537,1152,Oliver Stone,Director
1443,1769,Sofia Coppola,Director
14161,6046,Roland Emmerich,Director
9837,44113,Steve Hickner,Director
9837,59803,Brenda Chapman,Director
9837,21879,Simon Wells,Director
37094,5572,Joel Schumacher,Director
11522,26502,Howard Deutch,Director
83542,9339,Lilly Wachowski,Director
83542,9340,Lana Wachowski,Director
83542,1071,Tom Tykwer,Director
859,3224,Stephen Frears,Director
20504,11447,Albert Hughes,Director
20504,11448,Allen Hughes,Director
1024,108,Peter Jackson,Director
2039,13563,Norman Jewison,Director
259316,11343,David Yates,Director
9304,1524,Harold Ramis,Director
273481,137427,Denis Villeneuve,Director
6471,1895,Carl Reiner,Director
9481,13015,Phillip Noyce,Director
1865,17633,Rob Marshall,Director
122906,7018,Richard Curtis,Director
1955,5602,David Lynch,Director
11318,55476,Nicholas Hytner,Director
864,12962,Jon Turteltaub,Director
10663,57370,Frank Coraci,Director
68726,10828,Guillermo del Toro,Director
10409,6201,Baz Luhrmann,Director
3536,7213,Jonathan Mostow,Director
1724,18865,Louis Leterrier,Director
1562,17597,Juan Carlos Fresnadillo,Director
956,15344,J.J. Abrams,Director
1654,18392,Robert Aldrich,Director
10220,21053,John Dahl,Director
11236,1128,Agnieszka Holland,Director
11362,8300,Kevin Reynolds,Director
49530,8685,Andrew Niccol,Director
4234,5140,Wes Craven,Director
984,14773,Don Siegel,Director
10714,7775,Stephen Sommers,Director
4108,35452,Corey Yuen,Director
4108,18865,Louis Leterrier,Director
10647,51984,Mimi Leder,Director
1406,33485,Ron Underwood,Director
108,1126,Krzysztof Kieślowski,Director
64682,6201,Baz Luhrmann,Director
9919,18281,Donald Petrie,Director
746,4956,Bernardo Bertolucci,Director
41154,5174,Barry Sonnenfeld,Director
625,8965,Roland Joffé,Director
297762,6884,Patty Jenkins,Director
55,223,Alejandro G. Iñárritu,Director
1779,17087,Michael Moore,Director
10312,4499,Tom Shadyac,Director
2832,366,James Mangold,Director
764,7623,Sam Raimi,Director
82702,69797,Dean DeBlois,Director
212,2662,Frank Capra,Director
9339,57370,Frank Coraci,Director
11153,1524,Harold Ramis,Director
10215,1230252,Peter Howitt,Director
3036,11181,Kenneth Branagh,Director
11561,1243,Woody Allen,Director
9905,2034,Danny Boyle,Director
359940,54472,Martin McDonagh,Director
15472,19346,Niels Arden Oplev,Director
8859,56591,Danny Leiner,Director
2789,28239,David Twohy,Director
804,10001,William Wyler,Director
9889,7396,Peter Farrelly,Director
9889,7395,Bobby Farrelly,Director
4421,578,Ridley Scott,Director
10515,608,Hayao Miyazaki,Director
3176,31074,Kinji Fukasaku,Director
9067,56891,Rachel Talalay,Director
11929,18596,Taylor Hackford,Director
240832,59,Luc Besson,Director
3116,19304,John Schlesinger,Director
109424,25598,Paul Greengrass,Director
9506,13426,Peter Segal,Director
287,4037,Ron Shelton,Director
612,488,Steven Spielberg,Director
1535,893,Tony Scott,Director
1715,5306,Lasse Hallström,Director
5825,34682,Jeremiah S. Chechik,Director
68724,82194,Neill Blomkamp,Director
7131,7775,Stephen Sommers,Director
20526,86270,Joseph Kosinski,Director
981,14674,George Cukor,Director
10612,65859,Christopher Monger,Director
10163,57090,Brett Leonard,Director
2655,24,Robert Zemeckis,Director
1164,223,Alejandro G. Iñárritu,Director
12106,7623,Sam Raimi,Director
533,7313,Steve Box,Director
533,7314,Nick Park,Director
1412,1884,Steven Soderbergh,Director
81,608,Hayao Miyazaki,Director
49521,15217,Zack Snyder,Director
10249,4945,Joe Johnston,Director
8388,4610,John Landis,Director
1073,11676,Mark Pellington,Director
7451,18878,Rob Cohen,Director
2067,1150,Brian De Palma,Director
613,7832,Oliver Hirschbiegel,Director
26748,102445,John Sayles,Director
13310,74396,Tomas Alfredson,Director
39514,57270,Robert Schwentke,Director
711,5216,Gus Van Sant,Director
19,68,Fritz Lang,Director
244,3238,Merian C. Cooper,Director
244,3239,Ernest B. Schoedsack,Director
379,1223,Joel Coen,Director
11282,56591,Danny Leiner,Director
619,8843,Mick Jackson,Director
521,2636,Alfred Hitchcock,Director
313369,136495,Damien Chazelle,Director
2107,8843,Mick Jackson,Director
335,4385,Sergio Leone,Director
925,5281,Spike Lee,Director
9313,2460,Randall Wallace,Director
198663,1179066,Wes Ball,Director
702,2746,Elia Kazan,Director
9504,15890,James Foley,Director
12104,9168,Alan Parker,Director
9602,4610,John Landis,Director
297,769,Martin Brest,Director
11967,56828,Christopher Cain,Director
5279,9789,Robert Altman,Director
4538,5655,Wes Anderson,Director
11004,323,Curtis Hanson,Director
119450,32278,Matt Reeves,Director
10322,4964,Hal Ashby,Director
11176,68457,James Frawley,Director
921,6159,Ron Howard,Director
10830,518,Danny DeVito,Director
1523,17350,Kevin Macdonald,Director
8845,12989,Andrew Davis,Director
10223,7623,Sam Raimi,Director
9336,28904,Hugh Wilson,Director
30197,14639,Mel Brooks,Director
10153,8246,Barry Levinson,Director
51540,71600,Seth Gordon,Director
924,15217,Zack Snyder,Director
12560,8844,Lawrence Kasdan,Director
8909,23430,Timur Bekmambetov,Director
324552,40644,Chad Stahelski,Director
466272,138,Quentin Tarantino,Director
9443,58220,Hugh Hudson,Director
2755,13235,Alexander Payne,Director
228150,19769,David Ayer,Director
11814,11505,John Hughes,Director
10774,39996,Sidney Lumet,Director
654,2746,Elia Kazan,Director
11774,11887,Brad Silberling,Director
1547,5572,Joel Schumacher,Director
938,4385,Sergio Leone,Director
7270,578,Ridley Scott,Director
9397,8858,Ivan Reitman,Director
9360,26648,Luis Llosa,Director
9749,12964,Michael Ritchie,Director
284,3146,Billy Wilder,Director
2925,28904,Hugh Wilson,Director
338,4780,Wolfgang Becker,Director
828,1744,Robert Wise,Director
530915,39,Sam Mendes,Director
23168,880,Ben Affleck,Director
7551,893,Tony Scott,Director
8856,16513,John G. Avildsen,Director
10096,17046,Gary Winick,Director
1367,16483,Sylvester Stallone,Director
16859,608,Hayao Miyazaki,Director
9078,57314,Wolfgang Reitherman,Director
9355,20629,George Miller,Director
9355,57433,George Ogilvie,Director
18129,3224,Stephen Frears,Director
8065,36797,Robert Luketic,Director
12477,628,Isao Takahata,Director
794,7187,Richard Donner,Director
10054,2294,Robert Rodriguez,Director
10162,64045,Kirk Jones,Director
11886,57314,Wolfgang Reitherman,Director
10314,64815,Robert Iscove,Director
10874,65298,Brian Henson,Director
11257,54441,James Ivory,Director
584,6482,John Singleton,Director
9267,57073,Ian MacNaughton,Director
10303,21819,Lewis Teague,Director
6978,11770,John Carpenter,Director
285923,138,Quentin Tarantino,Director
285923,2294,Robert Rodriguez,Director
9619,21370,Roger Donaldson,Director
40807,56661,Jonathan Levine,Director
1391,11218,Alfonso Cuarón,Director
169,2042,Stephen Hopkins,Director
11359,7908,Frank Oz,Director
9880,1201,Garry Marshall,Director
1588,59026,Peyton Reed,Director
9276,2294,Robert Rodriguez,Director
38050,1921,George Nolfi,Director
13820,31493,Alex Cox,Director
11527,19665,John Boorman,Director
10779,108,Peter Jackson,Director
333371,568322,Dan Trachtenberg,Director
910,11435,Howard Hawks,Director
221,2765,Nicholas Ray,Director
9454,17167,Andy Tennant,Director
490,6648,Ingmar Bergman,Director
860,12840,John Badham,Director
18240,29214,Anne Fletcher,Director
181808,67367,Rian Johnson,Director
9303,9339,Lilly Wachowski,Director
9303,9340,Lana Wachowski,Director
9101,12920,David S. Ward,Director
1946,224,David Cronenberg,Director
7450,40345,Don Bluth,Director
7450,12881,Gary Goldman,Director
37686,15344,J.J. Abrams,Director
9471,36425,McG,Director
62211,225976,Dan Scanlon,Director
996,3146,Billy Wilder,Director
12133,55710,Adam McKay,Director
3083,2662,Frank Capra,Director
190859,190,Clint Eastwood,Director
845,2636,Alfred Hitchcock,Director
11446,66605,Todd Solondz,Director
950,5714,Carlos Saldanha,Director
3065,30021,Jim Mallon,Director
1272,2034,Danny Boyle,Director
13595,7145,Michael Lehmann,Director
10535,65548,Rick Friedberg,Director
2928,9248,Nora Ephron,Director
10137,18898,Rob Minkoff,Director
11368,1223,Joel Coen,Director
5683,510,Tim Burton,Director
59,224,David Cronenberg,Director
10525,7904,Billy Crystal,Director
93456,124748,Chris Renaud,Director
93456,124747,Pierre Coffin,Director
16448,13524,Christopher Guest,Director
9357,57446,Mark Romanek,Director
10276,7908,Frank Oz,Director
7485,20907,Antoine Fuqua,Director
80,564,Richard Linklater,Director
624,2778,Dennis Hopper,Director
10673,1152,Oliver Stone,Director
131634,10943,Francis Lawrence,Director
9647,7187,Richard Donner,Director
3063,30008,Leo McCarey,Director
264644,83281,Lenny Abrahamson,Director
8592,6449,Warren Beatty,Director
907,12238,David Lean,Director
3090,6593,John Huston,Director
173,2087,Richard Fleischer,Director
8452,1724,Roger Spottiswoode,Director
810,12098,Chris Miller,Director
26564,17447,Terry Zwigoff,Director
4104,34682,Jeremiah S. Chechik,Director
11645,5026,Akira Kurosawa,Director
9470,57607,Stephen Chow,Director
1371,16483,Sylvester Stallone,Director
1429,5281,Spike Lee,Director
55721,116805,Paul Feig,Director
11253,10828,Guillermo del Toro,Director
192,2352,Jean-Jacques Annaud,Director
45317,17883,David O. Russell,Director
447332,17697,John Krasinski,Director
260513,7087,Brad Bird,Director
290250,1108,Shane Black,Director
10451,1614,Ang Lee,Director
891,6349,Alan J. Pakula,Director
5551,190,Clint Eastwood,Director
187017,107446,Phil Lord,Director
187017,155267,Christopher Miller,Director
1991,138,Quentin Tarantino,Director
168672,17883,David O. Russell,Director
10147,17447,Terry Zwigoff,Director
2252,224,David Cronenberg,Director
6637,12962,Jon Turteltaub,Director
395,4014,Paul W. S. Anderson,Director
11592,10367,John Waters,Director
2291,7270,Adrian Lyne,Director
5,3110,Allison Anders,Director
5,3111,Alexandre Rockwell,Director
5,138,Quentin Tarantino,Director
5,2294,Robert Rodriguez,Director
10336,87130,Mark A.Z. Dippé,Director
12626,3388,James L. Brooks,Director
45243,57130,Todd Phillips,Director
15171,106835,Iwao Takamoto,Director
15171,106834,Charles August Nichols,Director
9607,58164,Annabel Jankel,Director
9607,58165,Rocky Morton,Director
6282,48980,David McNally,Director
873,488,Steven Spielberg,Director
3558,366,James Mangold,Director
1677,18596,Taylor Hackford,Director
10549,11181,Kenneth Branagh,Director
177677,9033,Christopher McQuarrie,Director
14283,78012,François Girard,Director
8831,37710,Peter Hyams,Director
795,11887,Brad Silberling,Director
1374,16483,Sylvester Stallone,Director
2275,12786,Simon West,Director
10858,1152,Oliver Stone,Director
14337,76624,Shane Carruth,Director
10158,4037,Ron Shelton,Director
206487,56501,Michael Spierig,Director
206487,56502,Peter Spierig,Director
114150,168667,Jason Moore,Director
515001,55934,Taika Waititi,Director
11520,18281,Donald Petrie,Director
1452,9032,Bryan Singer,Director
705,10601,Joseph L. Mankiewicz,Director
8873,56155,Stephen Surjik,Director
9403,31024,Betty Thomas,Director
10149,39819,Wayne Wang,Director
4464,23964,Gary Ross,Director
3082,13848,Charlie Chaplin,Director
1369,16566,George P. Cosmatos,Director
548,5026,Akira Kurosawa,Director
967,240,Stanley Kubrick,Director
4248,35689,Keenen Ivory Wayans,Director
37137,12987,David Zucker,Director
7512,17403,Mike Judge,Director
5994,11091,Brett Ratner,Director
4771,880,Ben Affleck,Director
293,4135,Robert Redford,Director
11013,67795,Steven Shainberg,Director
333339,488,Steven Spielberg,Director
2018,20739,Adam Shankman,Director
8247,11694,Doug Liman,Director
44826,1032,Martin Scorsese,Director
303,2636,Alfred Hitchcock,Director
9099,21217,Jonathan Lynn,Director
768,11447,Albert Hughes,Director
768,11448,Allen Hughes,Director
10803,20412,Michael Anderson,Director
10161,53334,Jim Sheridan,Director
22625,19969,Pat O'Connor,Director
1365,12995,Marc Forster,Director
274870,77965,Morten Tyldum,Director
8961,865,Michael Bay,Director
311,4385,Sergio Leone,Director
2119,893,Tony Scott,Director
68924,1614,Ang Lee,Director
9946,37710,Peter Hyams,Director
109,1126,Krzysztof Kieślowski,Director
1639,2209,Jan de Bont,Director
116,1243,Woody Allen,Director
9447,20629,George Miller,Director
223,2636,Alfred Hitchcock,Director
1381,6431,Darren Aronofsky,Director
157350,17329,Neil Burger,Director
9013,769,Martin Brest,Director
12102,6729,Robert Benton,Director
6620,3146,Billy Wilder,Director
11159,65452,Mike Leigh,Director
1498,18308,Steve Barron,Director
288,4065,Fred Zinnemann,Director
10330,54050,Mark Waters,Director
1636,1524,Harold Ramis,Director
9444,12881,Gary Goldman,Director
9444,40345,Don Bluth,Director
1579,2461,Mel Gibson,Director
695,9789,Robert Altman,Director
9396,57594,John Cornell,Director
534,36425,McG,Director
638,5602,David Lynch,Director
13448,6159,Ron Howard,Director
9718,55710,Adam McKay,Director
253,9915,Guy Hamilton,Director
296098,488,Steven Spielberg,Director
13667,87565,Savage Steve Holland,Director
5549,10930,Irvin Kershner,Director
15196,21217,Jonathan Lynn,Director
3509,564,Richard Linklater,Director
381,2636,Alfred Hitchcock,Director
832,68,Fritz Lang,Director
429617,1293994,Jon Watts,Director
1480,40,Orson Welles,Director
381288,11614,M. Night Shyamalan,Director
11011,18281,Donald Petrie,Director
592,1776,Francis Ford Coppola,Director
9944,6349,Alan J. Pakula,Director
138832,57633,Rawson Marshall Thurber,Director
27576,13015,Phillip Noyce,Director
116745,7399,Ben Stiller,Director
10395,5342,Mike Nichols,Director
381284,1141683,Theodore Melfi,Director
7350,3026,Rob Reiner,Director
9550,607,Zhang Yimou,Director
9384,57130,Todd Phillips,Director
978,2352,Jean-Jacques Annaud,Director
8491,16544,Ted Kotcheff,Director
9306,13776,John Frankenheimer,Director
11321,20646,Gabriele Muccino,Director
9090,20237,Beeban Kidron,Director
5876,4027,Frank Darabont,Director
8373,865,Michael Bay,Director
6068,8858,Ivan Reitman,Director
127380,7,Andrew Stanton,Director
123,16384,Ralph Bakshi,Director
290,1223,Joel Coen,Director
290,1224,Ethan Coen,Director
10122,8876,Randal Kleiser,Director
9623,18069,Brian Gibson,Director
9560,22767,Alfonso Arau,Director
10547,28239,David Twohy,Director
44896,1704,Gore Verbinski,Director
2288,5342,Mike Nichols,Director
698,10076,Lewis Gilbert,Director
49049,43141,Pete Travis,Director
490132,7396,Peter Farrelly,Director
10909,58498,Dominic Sena,Director
80274,13079,Gavin Hood,Director
1607,380,Robert De Niro,Director
2022,32593,Steven Brill,Director
1996,2209,Jan de Bont,Director
97630,14392,Kathryn Bigelow,Director
10502,2461,Mel Gibson,Director
8130,53861,Susan Seidelman,Director
10307,11809,Rupert Wainwright,Director
11529,17167,Andy Tennant,Director
4824,30365,Michael Caton-Jones,Director
215,2675,Darren Lynn Bousman,Director
206647,39,Sam Mendes,Director
85350,564,Richard Linklater,Director
2142,366,James Mangold,Director
9012,56578,Jeff Tremaine,Director
107985,11090,Edgar Wright,Director
203801,956,Guy Ritchie,Director
975,240,Stanley Kubrick,Director
8986,24318,Richard Benjamin,Director
914,13848,Charlie Chaplin,Director
681,9915,Guy Hamilton,Director
11843,1927,Blake Edwards,Director
9344,51917,Larry Clark,Director
18203,2283,Stanley Tucci,Director
18203,55152,Campbell Scott,Director
39939,52049,Jay Chandrasekhar,Director
928,4600,Joe Dante,Director
615,2461,Mel Gibson,Director
254320,122423,Yorgos Lanthimos,Director
22794,155267,Christopher Miller,Director
22794,107446,Phil Lord,Director
96721,6159,Ron Howard,Director
4523,15775,Kevin Lima,Director
1552,6159,Ron Howard,Director
10660,41550,Andrew Bergman,Director
11808,2523,Stuart Baird,Director
13997,58448,Penelope Spheeris,Director
1653,8574,Walter Salles,Director
1581,17698,Nancy Meyers,Director
11050,3388,James L. Brooks,Director
9574,56911,Les Mayfield,Director
10948,107274,Richard Rich,Director
10948,67607,Art Stevens,Director
10948,67604,Ted Berman,Director
7095,1776,Francis Ford Coppola,Director
551,7501,Ronald Neame,Director
11371,7908,Frank Oz,Director
6073,1704,Gore Verbinski,Director
11663,9168,Alan Parker,Director
10586,2042,Stephen Hopkins,Director
606,2226,Sydney Pollack,Director
10468,31024,Betty Thomas,Director
9778,36804,Peter Chelsom,Director
3021,29605,Mikael Håfström,Director
11549,14773,Don Siegel,Director
96,893,Tony Scott,Director
438631,137427,Denis Villeneuve,Director
11704,40345,Don Bluth,Director
9531,10586,Richard Lester,Director
11881,24939,George Seaton,Director
16538,17871,John Hamburg,Director
297761,19769,David Ayer,Director
8818,9168,Alan Parker,Director
14181,24294,Ben Younger,Director
660,9855,Terence Young,Director
4978,40345,Don Bluth,Director
5550,44056,Fred Dekker,Director
11393,8246,Barry Levinson,Director
2277,10965,Chris Columbus,Director
5924,13265,Franklin J. Schaffner,Director
55931,56339,Yoshiaki Kawajiri,Director
55931,56341,Mahiro Maeda,Director
55931,56342,Shinichiro Watanabe,Director
55931,56340,Takeshi Koike,Director
55931,28249,Peter Chung,Director
55931,183,Kōji Morimoto,Director
55931,56338,Andrew R. Jones,Director
10414,18356,Stephen Herek,Director
11831,488,Steven Spielberg,Director
4836,957,Matthew Vaughn,Director
9040,39996,Sidney Lumet,Director
99,309,Pedro Almodóvar,Director
9536,57870,Jason Bloom,Director
9452,6449,Warren Beatty,Director
504,6884,Patty Jenkins,Director
10778,1223,Joel Coen,Director
10778,1224,Ethan Coen,Director
12429,608,Hayao Miyazaki,Director
12160,8844,Lawrence Kasdan,Director
13685,5655,Wes Anderson,Director
900,11435,Howard Hawks,Director
1495,578,Ridley Scott,Director
23210,64061,Fred Schepisi,Director
102651,1032536,Robert Stromberg,Director
12123,12989,Andrew Davis,Director
424694,9032,Bryan Singer,Director
4816,4429,Jim Jarmusch,Director
691,10076,Lewis Gilbert,Director
9896,3415,Jerry Zucker,Director
10683,66605,Todd Solondz,Director
590,468,Stephen Daldry,Director
8974,51000,Byron Haskin,Director
8438,54971,Marc Rocco,Director
8688,1150,Brian De Palma,Director
3525,5342,Mike Nichols,Director
2135,21879,Simon Wells,Director
324786,2461,Mel Gibson,Director
300668,2036,Alex Garland,Director
10206,64170,Fran Rubel Kuzui,Director
4808,13284,Stanley Donen,Director
10865,62047,Gary Trousdale,Director
10865,62048,Kirk Wise,Director
1985,8557,Fernando Meirelles,Director
1992,2294,Robert Rodriguez,Director
398,5345,Bennett Miller,Director
4566,19242,Tony Gilroy,Director
3078,2662,Frank Capra,Director
867,13015,Phillip Noyce,Director
5255,24,Robert Zemeckis,Director
16,42,Lars von Trier,Director
9678,32593,Steven Brill,Director
14367,10965,Chris Columbus,Director
5693,44847,David Anspaugh,Director
25,39,Sam Mendes,Director
391713,45400,Greta Gerwig,Director
11878,5026,Akira Kurosawa,Director
9302,18250,Jon Avnet,Director
13701,57851,Bernard Rose,Director
1979,20400,Tim Story,Director
9437,5501,Gary Fleder,Director
10634,37932,F. Gary Gray,Director
12159,9198,Vincent Ward,Director
1089,14392,Kathryn Bigelow,Director
46838,52479,Eli Craig,Director
138843,2127,James Wan,Director
1883,5281,Spike Lee,Director
346364,1113116,Andy Muschietti,Director
5491,5058,Roger Christian,Director
103663,4453,Thomas Vinterberg,Director
1948,20192,Brian Taylor,Director
1948,20193,Mark Neveldine,Director
11158,8876,Randal Kleiser,Director
990,14875,Robert Rossen,Director
8326,12989,Andrew Davis,Director
10141,7908,Frank Oz,Director
27578,16483,Sylvester Stallone,Director
201,2523,Stuart Baird,Director
11618,2209,Jan de Bont,Director
20766,53333,John Hillcoat,Director
10449,46085,Luis Mandoki,Director
4488,35475,Sean S. Cunningham,Director
15373,22214,David Wain,Director
2362,4782,Michael Crichton,Director
